,order_id,order_date,order_time
27036,11901,2015-07-18,13:42:45
27037,11902,2015-07-18,13:46:21
27038,11903,2015-07-18,13:48:50
27042,11904,2015-07-18,13:54:23
27043,11905,2015-07-18,13:57:38
27045,11906,2015-07-18,14:26:08
27047,11907,2015-07-18,14:33:14
27049,11908,2015-07-18,15:01:39
27052,11909,2015-07-18,15:02:32
27053,11910,2015-07-18,15:09:05
27057,11911,2015-07-18,15:35:28
27058,11912,2015-07-18,15:40:14
27061,11913,2015-07-18,16:30:37
27064,11914,2015-07-18,16:31:40
27068,11915,2015-07-18,16:43:19
27069,11916,2015-07-18,16:43:53
27073,11917,2015-07-18,16:47:09
27075,11918,2015-07-18,16:56:08
27077,11919,2015-07-18,16:56:19
27081,11920,2015-07-18,17:29:49
27082,11921,2015-07-18,17:54:02
27085,11922,2015-07-18,17:54:33
27087,11923,2015-07-18,18:00:54
27089,11924,2015-07-18,18:04:25
27090,11925,2015-07-18,18:09:53
27092,11926,2015-07-18,18:10:36
27095,11927,2015-07-18,18:18:50
27098,11928,2015-07-18,18:40:08
27101,11929,2015-07-18,18:40:24
27103,11930,2015-07-18,18:40:28
27105,11931,2015-07-18,18:50:59
27108,11932,2015-07-18,18:52:23
27110,11933,2015-07-18,19:03:13
27111,11934,2015-07-18,19:34:26
27113,11935,2015-07-18,19:39:37
27116,11936,2015-07-18,19:45:16
27119,11937,2015-07-18,19:45:43
27123,11938,2015-07-18,19:46:35
27125,11939,2015-07-18,19:49:09
27126,11940,2015-07-18,19:49:10
27129,11941,2015-07-18,19:53:32
27133,11942,2015-07-18,20:00:10
27137,11943,2015-07-18,20:32:44
27139,11944,2015-07-18,20:35:35
27140,11945,2015-07-18,21:21:29
27141,11946,2015-07-18,21:29:31
27145,11947,2015-07-18,22:04:30
27146,11948,2015-07-19,12:20:39
27153,11949,2015-07-19,13:05:00
27154,11950,2015-07-19,13:06:14
27155,11951,2015-07-19,13:25:12
27156,11952,2015-07-19,13:32:11
27158,11953,2015-07-19,13:34:29
27159,11954,2015-07-19,13:52:17
27160,11955,2015-07-19,13:55:33
27171,11956,2015-07-19,13:55:42
27172,11957,2015-07-19,13:58:17
27176,11958,2015-07-19,14:00:17
27178,11959,2015-07-19,14:09:33
27182,11960,2015-07-19,14:12:49
27185,11961,2015-07-19,15:00:55
27187,11962,2015-07-19,15:02:02
27190,11963,2015-07-19,15:03:20
27193,11964,2015-07-19,15:16:42
27194,11965,2015-07-19,15:33:29
27195,11966,2015-07-19,15:45:24
27198,11967,2015-07-19,15:57:09
27200,11968,2015-07-19,16:05:21
27201,11969,2015-07-19,16:07:06
27202,11970,2015-07-19,16:18:25
27204,11971,2015-07-19,16:29:34
27207,11972,2015-07-19,16:41:08
27209,11973,2015-07-19,16:51:21
27211,11974,2015-07-19,16:52:10
27213,11975,2015-07-19,16:55:56
27214,11976,2015-07-19,17:10:10
27218,11977,2015-07-19,17:35:06
27219,11978,2015-07-19,17:47:27
27221,11979,2015-07-19,17:55:16
27225,11980,2015-07-19,18:05:57
27228,11981,2015-07-19,18:12:02
27229,11982,2015-07-19,18:18:32
27232,11983,2015-07-19,18:19:23
27235,11984,2015-07-19,18:21:05
27236,11985,2015-07-19,18:24:31
27238,11986,2015-07-19,18:25:50
27239,11987,2015-07-19,18:29:49
27241,11988,2015-07-19,18:39:20
27243,11989,2015-07-19,18:42:25
27245,11990,2015-07-19,18:45:39
27246,11991,2015-07-19,18:48:55
27247,11992,2015-07-19,19:04:25
27248,11993,2015-07-19,19:15:54
27251,11994,2015-07-19,19:23:44
27252,11995,2015-07-19,19:27:03
27255,11996,2015-07-19,19:43:33
27256,11997,2015-07-19,21:12:50
27260,11998,2015-07-19,21:31:19
27261,11999,2015-07-19,21:42:54
27263,12000,2015-07-19,22:10:03
27264,12001,2015-07-20,11:30:52
27265,12002,2015-07-20,11:39:13
27267,12003,2015-07-20,11:50:01
27278,12004,2015-07-20,11:50:52
27280,12005,2015-07-20,11:52:00
27281,12006,2015-07-20,12:01:18
27282,12007,2015-07-20,12:29:54
27285,12008,2015-07-20,12:49:08
27286,12009,2015-07-20,12:58:31
27287,12010,2015-07-20,13:03:53
27288,12011,2015-07-20,13:05:44
27289,12012,2015-07-20,13:07:12
27290,12013,2015-07-20,13:10:59
27292,12014,2015-07-20,13:16:44
27294,12015,2015-07-20,13:23:12
27296,12016,2015-07-20,13:23:18
27297,12017,2015-07-20,13:34:56
27299,12018,2015-07-20,13:50:31
27300,12019,2015-07-20,13:55:06
27303,12020,2015-07-20,14:09:21
27304,12021,2015-07-20,14:11:23
27305,12022,2015-07-20,14:17:06
27311,12023,2015-07-20,14:20:14
27323,12024,2015-07-20,15:13:57
27325,12025,2015-07-20,15:21:28
27328,12026,2015-07-20,15:21:56
27329,12027,2015-07-20,15:26:41
27333,12028,2015-07-20,15:35:42
27334,12029,2015-07-20,15:53:10
27336,12030,2015-07-20,15:54:30
27337,12031,2015-07-20,15:54:58
27338,12032,2015-07-20,15:55:38
27339,12033,2015-07-20,16:00:21
27340,12034,2015-07-20,16:18:25
27341,12035,2015-07-20,16:26:04
27343,12036,2015-07-20,17:18:59
27346,12037,2015-07-20,17:29:02
27349,12038,2015-07-20,17:38:43
27350,12039,2015-07-20,17:45:13
27354,12040,2015-07-20,18:13:02
27356,12041,2015-07-20,18:23:07
27360,12042,2015-07-20,18:24:45
27362,12043,2015-07-20,18:25:40
27366,12044,2015-07-20,18:39:30
27369,12045,2015-07-20,18:45:56
27371,12046,2015-07-20,18:54:19
27373,12047,2015-07-20,19:10:56
27377,12048,2015-07-20,19:11:52
27381,12049,2015-07-20,19:16:23
27383,12050,2015-07-20,19:22:48
27387,12051,2015-07-20,19:26:11
27389,12052,2015-07-20,19:29:55
27392,12053,2015-07-20,19:46:07
27395,12054,2015-07-20,19:46:34
27399,12055,2015-07-20,20:00:27
27402,12056,2015-07-20,20:10:28
27403,12057,2015-07-20,20:18:29
27404,12058,2015-07-20,20:34:39
27407,12059,2015-07-20,21:06:14
27408,12060,2015-07-21,11:19:15
27409,12061,2015-07-21,11:46:22
27411,12062,2015-07-21,11:49:20
27418,12063,2015-07-21,11:53:51
27420,12064,2015-07-21,11:55:10
27424,12065,2015-07-21,12:08:15
27427,12066,2015-07-21,12:12:10
27429,12067,2015-07-21,12:29:53
27430,12068,2015-07-21,12:31:56
27431,12069,2015-07-21,12:35:18
27438,12070,2015-07-21,12:54:21
27440,12071,2015-07-21,13:04:34
27441,12072,2015-07-21,13:17:05
27442,12073,2015-07-21,13:27:28
27443,12074,2015-07-21,13:33:17
27444,12075,2015-07-21,13:36:36
27447,12076,2015-07-21,13:53:14
27448,12077,2015-07-21,14:11:31
27449,12078,2015-07-21,14:31:56
27454,12079,2015-07-21,14:52:32
27455,12080,2015-07-21,14:56:13
27456,12081,2015-07-21,15:22:25
27457,12082,2015-07-21,15:29:00
27459,12083,2015-07-21,15:29:17
27462,12084,2015-07-21,15:37:03
27464,12085,2015-07-21,15:44:48
27465,12086,2015-07-21,15:47:58
27468,12087,2015-07-21,15:51:49
27472,12088,2015-07-21,15:58:47
27473,12089,2015-07-21,16:01:21
27475,12090,2015-07-21,16:04:10
27479,12091,2015-07-21,16:04:53
27480,12092,2015-07-21,16:36:16
27482,12093,2015-07-21,16:53:57
27486,12094,2015-07-21,17:10:51
27489,12095,2015-07-21,17:35:58
27490,12096,2015-07-21,17:52:12
27491,12097,2015-07-21,18:09:57
27494,12098,2015-07-21,18:11:15
27496,12099,2015-07-21,18:21:01
27498,12100,2015-07-21,18:34:16
27500,12101,2015-07-21,18:34:35
27502,12102,2015-07-21,18:52:26
27503,12103,2015-07-21,18:56:08
27505,12104,2015-07-21,19:05:49
27507,12105,2015-07-21,19:12:16
27509,12106,2015-07-21,19:13:19
27510,12107,2015-07-21,19:23:53
27512,12108,2015-07-21,20:03:18
27515,12109,2015-07-21,20:14:22
27518,12110,2015-07-21,20:47:23
27520,12111,2015-07-21,21:01:38
27521,12112,2015-07-21,21:09:34
27523,12113,2015-07-21,21:11:40
27524,12114,2015-07-21,21:15:17
27525,12115,2015-07-22,11:37:54
27526,12116,2015-07-22,11:39:20
27531,12117,2015-07-22,11:52:09
27534,12118,2015-07-22,11:56:05
27535,12119,2015-07-22,11:57:15
27541,12120,2015-07-22,12:09:55
27542,12121,2015-07-22,12:11:14
27546,12122,2015-07-22,12:17:23
27547,12123,2015-07-22,12:19:44
27548,12124,2015-07-22,12:39:25
27549,12125,2015-07-22,12:42:32
27550,12126,2015-07-22,12:47:17
27554,12127,2015-07-22,12:57:19
27555,12128,2015-07-22,13:01:06
27558,12129,2015-07-22,13:01:27
27559,12130,2015-07-22,13:01:31
27560,12131,2015-07-22,13:03:01
27561,12132,2015-07-22,13:08:39
27562,12133,2015-07-22,13:11:08
27564,12134,2015-07-22,13:16:45
27566,12135,2015-07-22,13:24:53
27567,12136,2015-07-22,13:29:52
27569,12137,2015-07-22,13:36:46
27570,12138,2015-07-22,13:42:19
27571,12139,2015-07-22,13:49:13
27572,12140,2015-07-22,13:58:42
27573,12141,2015-07-22,14:00:51
27574,12142,2015-07-22,14:06:05
27578,12143,2015-07-22,14:44:43
27579,12144,2015-07-22,15:20:44
27580,12145,2015-07-22,15:21:32
27581,12146,2015-07-22,15:26:14
27583,12147,2015-07-22,15:49:25
27587,12148,2015-07-22,16:05:14
27589,12149,2015-07-22,16:32:53
27593,12150,2015-07-22,16:37:30
27594,12151,2015-07-22,16:54:52
27598,12152,2015-07-22,17:15:54
27601,12153,2015-07-22,17:16:11
27605,12154,2015-07-22,17:26:43
27606,12155,2015-07-22,17:42:45
27610,12156,2015-07-22,17:44:35
27613,12157,2015-07-22,17:44:36
27614,12158,2015-07-22,17:54:07
27617,12159,2015-07-22,18:05:37
27619,12160,2015-07-22,18:13:08
27622,12161,2015-07-22,18:21:31
27624,12162,2015-07-22,18:52:54
27627,12163,2015-07-22,18:58:46
27629,12164,2015-07-22,19:01:58
27630,12165,2015-07-22,19:14:11
27632,12166,2015-07-22,19:15:50
27634,12167,2015-07-22,19:22:17
27635,12168,2015-07-22,19:30:32
27637,12169,2015-07-22,19:31:52
27640,12170,2015-07-22,19:32:57
27642,12171,2015-07-22,19:47:30
27645,12172,2015-07-22,20:56:02
27647,12173,2015-07-22,21:04:18
27651,12174,2015-07-22,21:11:22
27652,12175,2015-07-22,21:13:44
27653,12176,2015-07-22,21:58:13
27655,12177,2015-07-22,22:12:14
27656,12178,2015-07-22,22:25:35
27657,12179,2015-07-22,22:29:03
27658,12180,2015-07-23,11:15:56
27659,12181,2015-07-23,11:20:39
27660,12182,2015-07-23,11:35:01
27661,12183,2015-07-23,11:40:33
27664,12184,2015-07-23,11:46:07
27666,12185,2015-07-23,11:51:23
27667,12186,2015-07-23,11:52:22
27668,12187,2015-07-23,12:02:29
27671,12188,2015-07-23,12:37:16
27672,12189,2015-07-23,12:38:47
27674,12190,2015-07-23,12:40:58
27675,12191,2015-07-23,12:50:04
27678,12192,2015-07-23,13:00:36
27679,12193,2015-07-23,13:10:07
27680,12194,2015-07-23,13:29:55
27684,12195,2015-07-23,13:32:05
27685,12196,2015-07-23,13:32:31
27694,12197,2015-07-23,13:34:41
27695,12198,2015-07-23,13:34:46
27702,12199,2015-07-23,13:35:09
27703,12200,2015-07-23,13:44:48
27704,12201,2015-07-23,13:48:00
27705,12202,2015-07-23,13:53:32
27707,12203,2015-07-23,13:53:36
27708,12204,2015-07-23,14:02:10
27711,12205,2015-07-23,14:16:26
27713,12206,2015-07-23,14:19:09
27717,12207,2015-07-23,14:33:46
27721,12208,2015-07-23,14:58:09
27724,12209,2015-07-23,15:24:20
27726,12210,2015-07-23,15:26:02
27728,12211,2015-07-23,15:42:29
27729,12212,2015-07-23,15:58:47
27730,12213,2015-07-23,16:22:29
27731,12214,2015-07-23,16:27:49
27735,12215,2015-07-23,16:28:19
27737,12216,2015-07-23,16:41:16
27738,12217,2015-07-23,16:50:51
27740,12218,2015-07-23,17:15:04
27742,12219,2015-07-23,17:16:25
27746,12220,2015-07-23,17:16:48
27747,12221,2015-07-23,17:20:40
27748,12222,2015-07-23,17:35:03
27750,12223,2015-07-23,17:35:13
27751,12224,2015-07-23,18:16:16
27755,12225,2015-07-23,18:16:33
27756,12226,2015-07-23,18:21:44
27758,12227,2015-07-23,18:30:59
27761,12228,2015-07-23,18:33:30
27762,12229,2015-07-23,18:39:20
27763,12230,2015-07-23,19:06:04
27765,12231,2015-07-23,19:11:36
27768,12232,2015-07-23,19:23:56
27769,12233,2015-07-23,19:27:39
27770,12234,2015-07-23,19:31:11
27771,12235,2015-07-23,19:46:11
27772,12236,2015-07-23,19:53:35
27775,12237,2015-07-23,20:00:26
27777,12238,2015-07-23,20:08:19
27779,12239,2015-07-23,20:23:04
27780,12240,2015-07-23,20:58:01
27783,12241,2015-07-23,21:11:55
27784,12242,2015-07-23,21:20:18
27785,12243,2015-07-23,21:40:27
27789,12244,2015-07-23,22:39:04
27791,12245,2015-07-24,11:22:58
27793,12246,2015-07-24,11:29:44
27797,12247,2015-07-24,11:35:30
27798,12248,2015-07-24,11:43:47
27801,12249,2015-07-24,11:48:17
27804,12250,2015-07-24,11:49:07
27806,12251,2015-07-24,11:55:33
27807,12252,2015-07-24,12:02:23
27812,12253,2015-07-24,12:25:31
27814,12254,2015-07-24,12:32:09
27817,12255,2015-07-24,12:36:19
27818,12256,2015-07-24,12:42:37
27821,12257,2015-07-24,12:43:56
27834,12258,2015-07-24,12:53:15
27836,12259,2015-07-24,13:09:37
27839,12260,2015-07-24,13:14:48
27840,12261,2015-07-24,13:15:18
27841,12262,2015-07-24,13:18:34
27843,12263,2015-07-24,13:21:19
27846,12264,2015-07-24,13:23:41
27851,12265,2015-07-24,14:09:26
27853,12266,2015-07-24,14:25:08
27866,12267,2015-07-24,14:35:12
27867,12268,2015-07-24,14:41:02
27869,12269,2015-07-24,14:55:19
27871,12270,2015-07-24,15:32:08
27872,12271,2015-07-24,15:37:50
27875,12272,2015-07-24,16:10:53
27879,12273,2015-07-24,16:29:45
27880,12274,2015-07-24,16:50:57
27882,12275,2015-07-24,17:11:19
27884,12276,2015-07-24,17:25:16
27887,12277,2015-07-24,17:35:04
27888,12278,2015-07-24,17:35:16
27892,12279,2015-07-24,17:36:21
27893,12280,2015-07-24,17:47:25
27897,12281,2015-07-24,17:50:01
27901,12282,2015-07-24,17:59:57
27902,12283,2015-07-24,18:00:13
27903,12284,2015-07-24,18:00:26
27907,12285,2015-07-24,18:07:21
27909,12286,2015-07-24,18:08:41
27911,12287,2015-07-24,18:10:15
27912,12288,2015-07-24,18:16:24
27913,12289,2015-07-24,18:18:15
27915,12290,2015-07-24,18:25:29
27919,12291,2015-07-24,18:27:09
27921,12292,2015-07-24,18:28:51
27922,12293,2015-07-24,18:31:17
27923,12294,2015-07-24,18:35:20
27926,12295,2015-07-24,18:38:47
27930,12296,2015-07-24,18:40:19
27931,12297,2015-07-24,18:43:31
27932,12298,2015-07-24,18:45:14
27934,12299,2015-07-24,18:51:54
27935,12300,2015-07-24,18:52:33
27937,12301,2015-07-24,19:03:46
27939,12302,2015-07-24,19:23:29
27943,12303,2015-07-24,19:45:32
27947,12304,2015-07-24,19:48:08
27949,12305,2015-07-24,19:55:29
27951,12306,2015-07-24,19:56:53
27954,12307,2015-07-24,20:16:48
27955,12308,2015-07-24,20:32:10
27956,12309,2015-07-24,20:41:37
27959,12310,2015-07-24,20:49:09
27961,12311,2015-07-24,21:02:04
27962,12312,2015-07-24,21:03:15
27965,12313,2015-07-24,21:21:13
27968,12314,2015-07-24,21:31:45
27969,12315,2015-07-24,21:54:56
27972,12316,2015-07-24,22:10:47
27973,12317,2015-07-24,22:28:09
27977,12318,2015-07-24,22:56:18
27978,12319,2015-07-24,22:58:22
27979,12320,2015-07-25,11:49:45
27980,12321,2015-07-25,11:54:59
27983,12322,2015-07-25,11:59:54
27984,12323,2015-07-25,12:03:35
27994,12324,2015-07-25,12:06:27
27996,12325,2015-07-25,12:12:17
27997,12326,2015-07-25,12:14:31
27999,12327,2015-07-25,12:39:39
28002,12328,2015-07-25,13:22:37
28003,12329,2015-07-25,13:30:55
28004,12330,2015-07-25,14:31:02
28005,12331,2015-07-25,14:39:01
28007,12332,2015-07-25,14:57:30
28011,12333,2015-07-25,15:02:16
28013,12334,2015-07-25,15:26:51
28015,12335,2015-07-25,15:59:55
28016,12336,2015-07-25,16:25:38
28018,12337,2015-07-25,16:32:28
28022,12338,2015-07-25,16:33:43
28025,12339,2015-07-25,16:34:08
28026,12340,2015-07-25,17:01:33
28030,12341,2015-07-25,17:09:34
28033,12342,2015-07-25,17:21:24
28034,12343,2015-07-25,17:30:15
28036,12344,2015-07-25,17:38:30
28038,12345,2015-07-25,17:42:14
28039,12346,2015-07-25,17:52:22
28041,12347,2015-07-25,18:01:03
28045,12348,2015-07-25,18:01:22
28047,12349,2015-07-25,18:29:56
28049,12350,2015-07-25,18:32:48
28053,12351,2015-07-25,18:45:15
28056,12352,2015-07-25,18:50:35
28057,12353,2015-07-25,18:53:06
28061,12354,2015-07-25,19:01:18
28063,12355,2015-07-25,19:01:31
28067,12356,2015-07-25,19:08:40
28068,12357,2015-07-25,19:11:19
28071,12358,2015-07-25,19:14:10
28073,12359,2015-07-25,19:17:48
28076,12360,2015-07-25,19:18:19
28079,12361,2015-07-25,19:47:58
28082,12362,2015-07-25,19:49:39
28086,12363,2015-07-25,20:07:14
28087,12364,2015-07-25,20:10:52
28090,12365,2015-07-25,20:15:01
28091,12366,2015-07-25,20:20:40
28092,12367,2015-07-25,20:30:13
28093,12368,2015-07-25,20:34:04
28097,12369,2015-07-25,20:35:52
28100,12370,2015-07-25,21:07:12
28101,12371,2015-07-25,21:13:44
28103,12372,2015-07-25,21:35:42
28104,12373,2015-07-25,21:40:05
28108,12374,2015-07-25,22:10:26
28109,12375,2015-07-25,22:53:36
28111,12376,2015-07-25,22:59:35
28113,12377,2015-07-26,11:30:45
28117,12378,2015-07-26,11:48:03
28119,12379,2015-07-26,12:14:51
28123,12380,2015-07-26,12:32:28
28124,12381,2015-07-26,12:48:02
28126,12382,2015-07-26,13:04:25
28127,12383,2015-07-26,13:13:15
28128,12384,2015-07-26,13:28:46
28133,12385,2015-07-26,13:37:07
28134,12386,2015-07-26,13:39:17
28135,12387,2015-07-26,13:40:47
28141,12388,2015-07-26,13:59:04
28142,12389,2015-07-26,14:20:06
28143,12390,2015-07-26,14:20:37
28144,12391,2015-07-26,14:33:30
28145,12392,2015-07-26,14:41:24
28146,12393,2015-07-26,14:58:51
28147,12394,2015-07-26,15:00:44
28150,12395,2015-07-26,15:04:02
28152,12396,2015-07-26,15:32:25
28153,12397,2015-07-26,15:39:56
28155,12398,2015-07-26,15:39:59
28156,12399,2015-07-26,16:15:49
28158,12400,2015-07-26,16:17:01
28160,12401,2015-07-26,16:19:41
28161,12402,2015-07-26,16:28:07
28165,12403,2015-07-26,16:30:55
28167,12404,2015-07-26,16:31:52
28168,12405,2015-07-26,16:31:53
28169,12406,2015-07-26,16:36:33
28170,12407,2015-07-26,16:51:28
28172,12408,2015-07-26,17:00:09
28173,12409,2015-07-26,17:13:00
28174,12410,2015-07-26,17:24:00
28175,12411,2015-07-26,17:27:08
28178,12412,2015-07-26,17:30:26
28180,12413,2015-07-26,17:41:47
28182,12414,2015-07-26,18:03:09
28183,12415,2015-07-26,18:09:50
28186,12416,2015-07-26,18:18:33
28187,12417,2015-07-26,18:39:33
28188,12418,2015-07-26,18:56:31
28189,12419,2015-07-26,19:09:24
28190,12420,2015-07-26,19:16:50
28192,12421,2015-07-26,19:27:14
28196,12422,2015-07-26,19:54:40
28199,12423,2015-07-26,20:10:31
28200,12424,2015-07-26,20:14:33
28201,12425,2015-07-26,20:19:24
28204,12426,2015-07-26,20:37:53
28205,12427,2015-07-26,20:40:53
28207,12428,2015-07-26,20:41:39
28210,12429,2015-07-26,21:13:33
28212,12430,2015-07-26,21:32:19
28214,12431,2015-07-26,21:40:57
28215,12432,2015-07-26,22:06:38
28219,12433,2015-07-26,23:05:52
28221,12434,2015-07-27,11:34:12
28222,12435,2015-07-27,11:39:19
28223,12436,2015-07-27,11:55:03
28225,12437,2015-07-27,12:04:59
28227,12438,2015-07-27,12:08:28
28228,12439,2015-07-27,12:10:01
28230,12440,2015-07-27,12:12:00
28231,12441,2015-07-27,12:12:52
28235,12442,2015-07-27,12:57:58
28236,12443,2015-07-27,13:02:20
28237,12444,2015-07-27,13:04:05
28247,12445,2015-07-27,13:04:28
28248,12446,2015-07-27,13:04:40
28251,12447,2015-07-27,13:18:28
28253,12448,2015-07-27,13:25:26
28254,12449,2015-07-27,13:27:51
28257,12450,2015-07-27,13:32:49
28258,12451,2015-07-27,13:36:58
28260,12452,2015-07-27,13:48:04
28273,12453,2015-07-27,14:31:51
28274,12454,2015-07-27,14:54:30
28275,12455,2015-07-27,14:57:20
28276,12456,2015-07-27,15:36:01
28280,12457,2015-07-27,15:55:32
28283,12458,2015-07-27,15:58:48
28284,12459,2015-07-27,16:03:10
28285,12460,2015-07-27,16:10:49
28288,12461,2015-07-27,16:12:12
28291,12462,2015-07-27,16:20:48
28294,12463,2015-07-27,16:28:09
28295,12464,2015-07-27,16:33:42
28296,12465,2015-07-27,17:12:24
28298,12466,2015-07-27,17:13:50
28301,12467,2015-07-27,17:21:49
28304,12468,2015-07-27,17:43:41
28306,12469,2015-07-27,17:49:25
28308,12470,2015-07-27,18:01:01
28310,12471,2015-07-27,18:10:12
28312,12472,2015-07-27,18:43:22
28314,12473,2015-07-27,18:44:59
28316,12474,2015-07-27,18:48:56
28319,12475,2015-07-27,19:04:34
28321,12476,2015-07-27,19:09:01
28325,12477,2015-07-27,19:18:41
28327,12478,2015-07-27,20:01:58
28330,12479,2015-07-27,20:02:26
28332,12480,2015-07-27,20:12:42
28334,12481,2015-07-27,20:15:14
28336,12482,2015-07-27,20:31:31
28338,12483,2015-07-27,21:12:26
28339,12484,2015-07-27,21:48:38
28341,12485,2015-07-27,22:17:05
28343,12486,2015-07-27,22:23:58
28347,12487,2015-07-28,11:16:16
28348,12488,2015-07-28,11:21:26
28350,12489,2015-07-28,11:39:07
28351,12490,2015-07-28,11:52:42
28352,12491,2015-07-28,11:59:51
28354,12492,2015-07-28,12:01:31
28358,12493,2015-07-28,12:09:28
28359,12494,2015-07-28,12:10:56
28360,12495,2015-07-28,12:15:11
28361,12496,2015-07-28,12:21:47
28362,12497,2015-07-28,12:41:24
28364,12498,2015-07-28,12:45:04
28365,12499,2015-07-28,12:54:46
28379,12500,2015-07-28,12:54:57
28381,12501,2015-07-28,12:57:39
28383,12502,2015-07-28,13:04:54
28384,12503,2015-07-28,13:27:35
28385,12504,2015-07-28,13:29:23
28386,12505,2015-07-28,13:48:37
28389,12506,2015-07-28,13:49:39
28390,12507,2015-07-28,14:03:46
28399,12508,2015-07-28,14:27:54
28400,12509,2015-07-28,15:17:46
28403,12510,2015-07-28,15:23:13
28404,12511,2015-07-28,15:28:19
28405,12512,2015-07-28,15:59:21
28406,12513,2015-07-28,16:19:14
28409,12514,2015-07-28,16:27:02
28411,12515,2015-07-28,16:27:27
28413,12516,2015-07-28,16:36:07
28415,12517,2015-07-28,17:00:50
28416,12518,2015-07-28,17:09:26
28417,12519,2015-07-28,17:10:43
28419,12520,2015-07-28,17:12:50
28421,12521,2015-07-28,17:22:31
28422,12522,2015-07-28,17:30:50
28426,12523,2015-07-28,17:39:46
28427,12524,2015-07-28,17:46:23
28430,12525,2015-07-28,17:48:20
28434,12526,2015-07-28,17:56:29
28437,12527,2015-07-28,18:04:56
28439,12528,2015-07-28,18:06:31
28440,12529,2015-07-28,18:09:54
28442,12530,2015-07-28,18:11:45
28445,12531,2015-07-28,18:14:04
28446,12532,2015-07-28,18:15:43
28449,12533,2015-07-28,18:19:52
28451,12534,2015-07-28,18:25:32
28453,12535,2015-07-28,18:27:34
28454,12536,2015-07-28,18:30:12
28455,12537,2015-07-28,18:34:34
28457,12538,2015-07-28,18:50:09
28461,12539,2015-07-28,19:05:11
28463,12540,2015-07-28,19:07:45
28466,12541,2015-07-28,19:09:15
28470,12542,2015-07-28,19:23:41
28471,12543,2015-07-28,19:25:46
28473,12544,2015-07-28,20:08:34
28475,12545,2015-07-28,20:11:57
28476,12546,2015-07-28,20:28:59
28477,12547,2015-07-29,12:03:36
28479,12548,2015-07-29,12:22:49
28482,12549,2015-07-29,12:43:32
28484,12550,2015-07-29,12:48:15
28486,12551,2015-07-29,13:02:02
28488,12552,2015-07-29,13:05:18
28491,12553,2015-07-29,13:05:31
28494,12554,2015-07-29,13:05:53
28496,12555,2015-07-29,13:16:00
28501,12556,2015-07-29,13:20:09
28511,12557,2015-07-29,13:32:25
28514,12558,2015-07-29,13:39:31
28516,12559,2015-07-29,13:55:48
28517,12560,2015-07-29,14:23:04
28521,12561,2015-07-29,14:28:31
28522,12562,2015-07-29,14:45:03
28523,12563,2015-07-29,14:52:52
28527,12564,2015-07-29,14:56:51
28528,12565,2015-07-29,15:04:22
28530,12566,2015-07-29,15:17:09
28533,12567,2015-07-29,15:24:09
28535,12568,2015-07-29,15:45:08
28537,12569,2015-07-29,16:22:20
28540,12570,2015-07-29,16:25:23
28544,12571,2015-07-29,16:30:36
